# format=sail-log v1
# logger=synth-log.mjs (synthetic)
# boat=Moth GBR 4242 (synthetic)
# class=Moth
# rate_hz=10
# declination_deg=-1.2
# imu_mount=x_fwd_y_stbd_z_down
# rudder_center_us=1510
# rudder_deg_per_us=0.1
# sheet_in_us=1000
# sheet_out_us=2000
# tws_source=none
# imu_fusion=rotation_vector
# gnss_rate_hz=5
t_ms,utc_ms,gnss_new,lat,lon,sog,cog,sacc,hacc,fix,sats,yaw,roll,pitch,gx,gy,gz,ax,ay,az,rudder_us,sheet_us,aux1_us,aux2_us,vbat,event,tws,twd
962880,1789911006380,0,50.5876170,-2.4474740,7.628,281.8,0.13,0.7,3,17,283.8,-13.2,0.4,4.37,-0.17,0.55,0.44,2.47,-9.53,1526,1194,,,3.87,0,,
962980,1789911006480,1,50.5876195,-2.4474967,7.641,281.8,0.13,0.7,3,17,283.1,-12.9,0.5,1.28,-0.40,0.52,-0.58,2.24,-9.51,1531,1194,,,3.88,0,,
963080,1789911006580,0,50.5876195,-2.4474967,7.641,281.8,0.13,0.7,3,17,283.2,-12.9,0.4,0.25,-0.52,1.71,0.06,2.25,-9.46,1531,1190,,,3.88,0,,
963180,1789911006680,1,50.5876239,-2.4475150,7.653,282.3,0.14,0.8,3,17,283.0,-13.3,0.4,-1.14,0.22,0.57,-0.20,1.75,-9.63,1531,1190,,,3.87,0,,
963280,1789911006780,0,50.5876239,-2.4475150,7.653,282.3,0.14,0.8,3,17,283.7,-13.5,0.4,-0.12,-0.64,-0.10,-0.29,1.94,-9.60,1534,1187,,,3.89,0,,
963380,1789911006880,1,50.5876252,-2.4475385,7.583,281.6,0.14,0.8,3,17,283.6,-13.6,0.4,0.04,-0.27,1.40,-0.79,2.37,-9.72,1536,1188,,,3.87,0,,
963480,1789911006980,0,50.5876252,-2.4475385,7.583,281.6,0.14,0.8,3,17,282.9,-14.1,0.5,-1.72,0.50,0.61,0.27,2.75,-9.04,1531,1186,,,3.86,0,,
963580,1789911007080,1,50.5876296,-2.4475631,7.549,282.1,0.14,0.8,3,17,283.2,-14.4,0.6,-0.48,-0.59,0.92,0.17,2.69,-9.61,1529,1187,,,3.85,0,,
963680,1789911007180,0,50.5876296,-2.4475631,7.549,282.1,0.14,0.8,3,17,283.1,-14.5,0.7,-0.52,-0.05,0.96,0.23,2.18,-9.44,1540,1185,,,3.87,0,,
963780,1789911007280,1,50.5876299,-2.4475725,7.712,282.3,0.14,0.8,3,17,283.9,-14.3,0.6,0.48,-0.83,1.03,0.51,2.53,-9.71,1538,1187,,,3.86,0,,
963880,1789911007380,0,50.5876299,-2.4475725,7.712,282.3,0.14,0.8,3,17,283.5,-14.7,0.3,-1.34,-1.42,1.66,0.08,2.08,-9.08,1537,1190,,,3.87,0,,
963980,1789911007480,1,50.5876331,-2.4476014,7.578,282.8,0.14,0.9,3,17,282.9,-14.7,0.5,0.51,0.51,1.14,0.04,2.31,-9.67,1534,1184,,,3.87,0,,
964080,1789911007580,0,50.5876331,-2.4476014,7.578,282.8,0.14,0.9,3,17,283.1,-14.3,0.5,1.27,0.39,0.42,-0.42,1.74,-9.52,1537,1190,,,3.87,0,,
964180,1789911007680,1,50.5876354,-2.4476224,7.674,282.0,0.14,0.9,3,17,284.0,-14.5,0.6,0.02,0.32,0.57,-0.22,2.15,-10.08,1534,1189,,,3.87,0,,
964280,1789911007780,0,50.5876354,-2.4476224,7.674,282.0,0.14,0.9,3,17,283.2,-14.7,0.6,-0.72,0.08,0.13,0.40,2.79,-9.52,1530,1186,,,3.88,0,,
964380,1789911007880,1,50.5876344,-2.4476417,7.679,282.8,0.14,0.9,3,17,284.4,-14.7,0.6,0.83,-0.63,-0.27,0.14,2.26,-8.69,1534,1183,,,3.87,0,,
964480,1789911007980,0,50.5876344,-2.4476417,7.679,282.8,0.14,0.9,3,17,283.7,-13.6,0.5,3.50,-0.46,0.88,0.23,2.24,-9.85,1531,1186,,,3.87,0,,
964580,1789911008080,1,50.5876404,-2.4476624,7.602,282.0,0.14,0.9,3,17,283.9,-13.5,0.6,0.55,-0.03,0.44,0.31,2.45,-8.95,1529,1182,,,3.87,0,,
964680,1789911008180,0,50.5876404,-2.4476624,7.602,282.0,0.14,0.9,3,17,284.2,-13.7,0.5,0.08,-0.56,0.00,0.08,2.01,-9.54,1526,1182,,,3.87,0,,
964780,1789911008280,1,50.5876471,-2.4476850,7.640,282.2,0.14,0.9,3,17,283.9,-13.7,0.2,0.54,-0.57,-0.22,0.07,1.89,-9.65,1524,1183,,,3.88,0,,
964880,1789911008380,0,50.5876471,-2.4476850,7.640,282.2,0.14,0.9,3,17,284.3,-14.9,0.4,-3.49,0.44,0.15,-0.20,2.69,-9.63,1527,1186,,,3.88,0,,
964980,1789911008480,1,50.5876484,-2.4477090,7.649,282.0,0.14,1.0,3,17,283.6,-15.1,0.6,-1.14,1.33,0.91,0.67,3.02,-8.77,1528,1189,,,3.86,0,,
965080,1789911008580,0,50.5876484,-2.4477090,7.649,282.0,0.14,1.0,3,17,283.0,-15.5,0.8,-1.01,0.61,0.29,-0.31,2.43,-9.84,1530,1181,,,3.86,0,,
965180,1789911008680,1,50.5876533,-2.4477233,7.690,282.2,0.14,0.9,3,17,283.3,-15.0,0.8,2.00,-0.11,0.02,-0.44,2.93,-10.08,1528,1180,,,3.86,0,,
965280,1789911008780,0,50.5876533,-2.4477233,7.690,282.2,0.14,0.9,3,17,283.5,-14.5,0.8,1.74,-0.39,0.02,-0.11,1.98,-9.10,1529,1182,,,3.87,0,,
965380,1789911008880,1,50.5876564,-2.4477449,7.705,282.8,0.13,0.9,3,17,283.2,-15.1,0.5,-1.62,-0.82,-0.80,-0.14,2.48,-9.27,1532,1182,,,3.88,0,,
965480,1789911008980,0,50.5876564,-2.4477449,7.705,282.8,0.13,0.9,3,17,283.1,-15.5,0.6,-1.09,-0.16,-0.76,-0.10,2.58,-9.31,1532,1178,,,3.87,0,,
965580,1789911009080,1,50.5876569,-2.4477695,7.624,281.9,0.13,0.8,3,17,282.3,-15.5,0.6,0.34,-0.43,-0.09,-0.19,2.89,-8.68,1532,1174,,,3.87,0,,
965680,1789911009180,0,50.5876569,-2.4477695,7.624,281.9,0.13,0.8,3,17,282.9,-15.3,0.7,0.50,-0.21,-0.57,-0.29,2.15,-9.36,1535,1172,,,3.87,0,,
965780,1789911009280,1,50.5876574,-2.4477925,7.795,282.3,0.13,0.8,3,17,283.3,-14.4,0.7,2.81,0.28,-0.37,0.07,2.05,-8.91,1532,1172,,,3.88,0,,
965880,1789911009380,0,50.5876574,-2.4477925,7.795,282.3,0.13,0.8,3,17,283.3,-14.7,0.6,-0.58,-0.30,0.09,0.37,2.11,-9.97,1529,1168,,,3.86,0,,
965980,1789911009480,1,50.5876643,-2.4478144,7.620,282.0,0.13,0.8,3,17,283.5,-15.4,0.5,-1.93,-0.37,0.14,-0.44,2.18,-9.18,1532,1169,,,3.88,0,,
966080,1789911009580,0,50.5876643,-2.4478144,7.620,282.0,0.13,0.8,3,17,283.1,-16.1,0.4,-1.57,-0.34,0.27,0.25,2.87,-9.54,1524,1164,,,3.88,0,,
966180,1789911009680,1,50.5876684,-2.4478338,7.657,281.4,0.13,0.9,3,17,282.7,-16.0,0.5,0.52,0.38,0.32,0.28,2.50,-9.34,1523,1166,,,3.89,0,,
966280,1789911009780,0,50.5876684,-2.4478338,7.657,281.4,0.13,0.9,3,17,282.8,-15.9,0.9,0.28,0.98,0.33,0.47,2.77,-9.05,1521,1162,,,3.86,0,,
966380,1789911009880,1,50.5876707,-2.4478587,7.598,281.7,0.13,0.9,3,17,282.5,-16.4,1.1,-1.54,1.08,0.51,-0.02,2.69,-9.54,1520,1164,,,3.86,0,,
966480,1789911009980,0,50.5876707,-2.4478587,7.598,281.7,0.13,0.9,3,17,282.1,-15.7,1.0,2.28,-1.21,0.56,0.34,3.28,-9.25,1519,1163,,,3.88,0,,
966580,1789911010080,1,50.5876718,-2.4478752,7.688,280.8,0.13,0.9,3,17,282.8,-16.0,1.1,-1.30,-0.37,0.46,0.52,2.64,-9.06,1521,1169,,,3.87,0,,
966680,1789911010180,0,50.5876718,-2.4478752,7.688,280.8,0.13,0.9,3,17,282.6,-15.3,0.9,2.33,-0.80,0.83,0.25,2.48,-9.20,1521,1166,,,3.87,0,,
966780,1789911010280,1,50.5876728,-2.4478962,7.681,281.6,0.14,0.8,3,17,283.0,-15.3,0.9,-0.03,-0.41,0.77,0.44,2.72,-9.57,1524,1168,,,3.87,0,,
966880,1789911010380,0,50.5876728,-2.4478962,7.681,281.6,0.14,0.8,3,17,283.5,-15.8,0.9,-1.22,-0.73,2.12,0.29,2.79,-8.86,1523,1168,,,3.87,0,,
966980,1789911010480,1,50.5876773,-2.4479214,7.757,282.2,0.14,0.9,3,17,283.3,-15.2,0.9,1.92,-0.46,1.13,0.58,3.23,-9.81,1523,1173,,,3.87,0,,
967080,1789911010580,0,50.5876773,-2.4479214,7.757,282.2,0.14,0.9,3,17,284.4,-14.6,0.9,1.57,-0.43,2.00,0.63,2.24,-9.71,1521,1172,,,3.87,0,,
967180,1789911010680,1,50.5876830,-2.4479406,7.636,282.1,0.14,0.9,3,17,283.7,-14.2,0.9,1.52,0.05,1.57,-0.10,2.99,-9.60,1523,1171,,,3.88,0,,
967280,1789911010780,0,50.5876830,-2.4479406,7.636,282.1,0.14,0.9,3,17,283.9,-14.4,0.6,-0.17,-0.74,1.79,0.15,2.20,-9.54,1527,1168,,,3.87,0,,
967380,1789911010880,1,50.5876825,-2.4479661,7.730,282.3,0.13,0.9,3,17,283.4,-13.8,0.8,1.47,0.58,1.43,0.21,2.73,-9.27,1527,1174,,,3.88,0,,
967480,1789911010980,0,50.5876825,-2.4479661,7.730,282.3,0.13,0.9,3,17,283.5,-13.4,0.9,1.56,0.28,0.99,0.28,2.27,-9.50,1524,1173,,,3.87,0,,
967580,1789911011080,1,50.5876828,-2.4479825,7.776,282.8,0.13,0.9,3,17,284.1,-13.3,1.0,0.50,0.21,1.43,0.02,2.60,-9.37,1522,1171,,,3.87,0,,
967680,1789911011180,0,50.5876828,-2.4479825,7.776,282.8,0.13,0.9,3,17,284.4,-12.8,1.3,1.47,0.29,1.48,-0.19,2.57,-9.51,1525,1173,,,3.86,0,,
967780,1789911011280,1,50.5876922,-2.4480064,7.692,283.1,0.13,1.0,3,17,284.1,-13.0,1.0,-0.50,-1.33,1.94,0.50,2.31,-9.03,1518,1170,,,3.87,0,,
967880,1789911011380,0,50.5876922,-2.4480064,7.692,283.1,0.13,1.0,3,17,285.0,-13.2,0.9,-0.39,-0.76,0.93,0.86,1.78,-9.44,1518,1168,,,3.87,0,,
967980,1789911011480,1,50.5876968,-2.4480230,7.707,282.9,0.13,1.0,3,17,284.1,-14.4,0.6,-3.39,-0.83,0.24,0.12,2.03,-9.50,1518,1168,,,3.87,0,,
968080,1789911011580,0,50.5876968,-2.4480230,7.707,282.9,0.13,1.0,3,17,284.4,-14.2,0.3,0.48,-1.46,0.44,-0.40,2.11,-9.17,1519,1169,,,3.89,0,,
968180,1789911011680,1,50.5876955,-2.4480512,7.774,284.1,0.12,1.0,3,17,284.9,-13.5,0.3,2.36,-0.64,0.87,0.17,2.52,-9.28,1521,1169,,,3.86,0,,
968280,1789911011780,0,50.5876955,-2.4480512,7.774,284.1,0.12,1.0,3,17,283.6,-13.8,0.2,-1.03,-0.87,0.25,0.62,3.45,-9.03,1519,1172,,,3.87,0,,
968380,1789911011880,1,50.5876999,-2.4480724,7.758,283.2,0.12,1.0,3,17,284.4,-14.1,0.4,-0.63,-0.06,0.18,0.72,2.24,-9.91,1522,1172,,,3.89,0,,
968480,1789911011980,0,50.5876999,-2.4480724,7.758,283.2,0.12,1.0,3,17,284.3,-14.1,0.8,-0.06,1.51,0.55,0.68,1.54,-9.65,1523,1173,,,3.87,0,,
968580,1789911012080,1,50.5877039,-2.4480993,7.683,283.8,0.13,1.1,3,17,284.5,-14.8,0.7,-1.92,-0.05,0.11,0.42,2.37,-9.19,1521,1174,,,3.88,0,,
968680,1789911012180,0,50.5877039,-2.4480993,7.683,283.8,0.13,1.1,3,17,285.7,-15.3,0.8,-1.07,-0.09,-0.80,0.19,2.13,-9.12,1520,1180,,,3.86,0,,
968780,1789911012280,1,50.5877064,-2.4481163,7.808,283.8,0.13,1.1,3,17,284.2,-15.4,0.8,0.37,0.00,-0.60,0.39,2.17,-9.29,1522,1178,,,3.87,0,,
968880,1789911012380,0,50.5877064,-2.4481163,7.808,283.8,0.13,1.1,3,17,284.6,-15.8,0.6,-1.50,-0.62,-0.52,-0.43,2.64,-8.76,1517,1180,,,3.88,0,,
968980,1789911012480,1,50.5877108,-2.4481371,7.745,283.1,0.12,1.1,3,17,284.0,-15.6,0.6,0.90,0.06,0.31,-0.48,2.35,-9.13,1519,1179,,,3.86,0,,
969080,1789911012580,0,50.5877108,-2.4481371,7.745,283.1,0.12,1.1,3,17,284.3,-15.6,0.7,0.25,-0.17,0.18,0.45,2.77,-9.70,1519,1183,,,3.86,0,,
969180,1789911012680,1,50.5877139,-2.4481528,7.812,283.4,0.13,1.1,3,17,284.2,-15.7,0.5,-0.02,-1.17,0.66,0.09,2.00,-9.51,1517,1183,,,3.85,0,,
969280,1789911012780,0,50.5877139,-2.4481528,7.812,283.4,0.13,1.1,3,17,284.2,-15.2,0.6,1.93,0.08,0.85,0.62,2.79,-9.22,1517,1186,,,3.86,0,,
969380,1789911012880,1,50.5877113,-2.4481708,7.805,283.1,0.13,1.1,3,17,284.4,-15.3,0.5,-0.42,-0.99,0.79,-0.28,2.17,-9.46,1515,1181,,,3.87,0,,
969480,1789911012980,0,50.5877113,-2.4481708,7.805,283.1,0.13,1.1,3,17,284.6,-15.4,0.5,-0.59,0.19,1.27,0.54,3.48,-9.24,1521,1185,,,3.87,0,,
969580,1789911013080,1,50.5877190,-2.4481949,7.839,283.5,0.13,1.1,3,17,285.1,-14.9,0.4,1.85,-0.28,0.82,0.10,2.72,-9.02,1517,1180,,,3.89,0,,
969680,1789911013180,0,50.5877190,-2.4481949,7.839,283.5,0.13,1.1,3,17,284.9,-14.8,0.3,0.57,-0.42,0.31,0.20,2.69,-9.47,1520,1178,,,3.88,0,,
969780,1789911013280,1,50.5877214,-2.4482154,7.857,283.0,0.13,1.2,3,17,283.5,-14.1,0.4,2.15,0.17,-0.41,0.27,2.25,-9.86,1517,1178,,,3.87,0,,
969880,1789911013380,0,50.5877214,-2.4482154,7.857,283.0,0.13,1.2,3,17,283.9,-13.9,0.4,0.50,-0.35,0.54,0.58,2.72,-10.04,1522,1174,,,3.86,0,,
969980,1789911013480,1,50.5877272,-2.4482397,7.770,283.3,0.13,1.1,3,17,285.0,-13.4,0.7,1.03,1.11,1.15,0.25,1.97,-10.01,1524,1173,,,3.88,0,,
970080,1789911013580,0,50.5877272,-2.4482397,7.770,283.3,0.13,1.1,3,17,284.8,-13.1,0.6,0.90,-0.88,0.89,0.82,2.55,-9.05,1523,1176,,,3.88,0,,
970180,1789911013680,1,50.5877288,-2.4482671,7.809,283.8,0.13,1.2,3,17,285.2,-13.7,0.5,-1.87,-0.17,0.77,0.12,2.37,-9.60,1529,1173,,,3.87,0,,
970280,1789911013780,0,50.5877288,-2.4482671,7.809,283.8,0.13,1.2,3,17,284.8,-13.1,0.8,2.60,0.88,1.16,0.48,2.54,-9.84,1529,1170,,,3.88,0,,
970380,1789911013880,1,50.5877349,-2.4482832,7.830,283.8,0.13,1.2,3,17,284.5,-13.2,0.9,-0.37,0.00,1.00,0.55,2.73,-9.00,1530,1171,,,3.88,0,,
970480,1789911013980,0,50.5877349,-2.4482832,7.830,283.8,0.13,1.2,3,17,284.9,-13.8,0.6,-1.46,-1.46,0.60,0.73,2.59,-9.50,1531,1173,,,3.89,0,,
970580,1789911014080,1,50.5877356,-2.4483120,7.832,284.0,0.14,1.2,3,17,284.3,-13.7,0.4,0.36,-1.37,-0.08,-0.59,2.52,-9.00,1532,1170,,,3.87,0,,
970680,1789911014180,0,50.5877356,-2.4483120,7.832,284.0,0.14,1.2,3,17,284.5,-14.5,0.3,-1.20,-0.90,0.13,-0.32,2.49,-9.46,1532,1174,,,3.89,0,,
970780,1789911014280,1,50.5877380,-2.4483350,7.870,283.6,0.14,1.2,3,17,286.1,-14.7,0.1,-0.57,-0.28,-0.79,0.29,2.49,-9.89,1535,1176,,,3.88,0,,
970880,1789911014380,0,50.5877380,-2.4483350,7.870,283.6,0.14,1.2,3,17,285.6,-15.7,0.0,-2.59,-0.53,-0.37,-0.19,2.40,-9.39,1533,1176,,,3.88,0,,
970980,1789911014480,1,50.5877432,-2.4483479,7.756,284.1,0.14,1.2,3,17,283.9,-15.9,0.0,-0.94,-0.19,0.49,-0.72,2.41,-9.59,1531,1171,,,3.87,0,,
971080,1789911014580,0,50.5877432,-2.4483479,7.756,284.1,0.14,1.2,3,17,284.9,-15.7,0.0,0.89,0.29,-1.41,-0.47,2.47,-9.54,1528,1172,,,3.86,0,,
971180,1789911014680,1,50.5877449,-2.4483636,7.889,283.8,0.14,1.2,3,17,285.2,-16.3,0.1,-1.75,-0.07,-0.70,0.10,2.58,-9.17,1528,1175,,,3.88,0,,
971280,1789911014780,0,50.5877449,-2.4483636,7.889,283.8,0.14,1.2,3,17,284.1,-16.0,0.2,0.46,0.72,-0.40,0.52,2.36,-10.22,1528,1176,,,3.87,0,,
971380,1789911014880,1,50.5877488,-2.4483969,7.793,283.0,0.14,1.2,3,17,284.6,-16.4,0.2,-0.70,-0.29,-1.02,-0.06,2.17,-9.08,1531,1181,,,3.88,0,,
971480,1789911014980,0,50.5877488,-2.4483969,7.793,283.0,0.14,1.2,3,17,284.1,-16.8,0.2,-1.05,-0.02,-0.19,-0.27,2.67,-9.37,1528,1180,,,3.87,0,,
971580,1789911015080,1,50.5877550,-2.4484235,7.863,282.9,0.14,1.2,3,17,284.5,-16.6,0.5,1.12,0.62,-0.33,-0.32,2.48,-9.89,1527,1180,,,3.87,0,,
971680,1789911015180,0,50.5877550,-2.4484235,7.863,282.9,0.14,1.2,3,17,284.4,-15.4,0.5,3.39,0.08,0.08,0.20,2.68,-9.95,1533,1180,,,3.88,0,,
971780,1789911015280,1,50.5877565,-2.4484391,7.850,283.3,0.14,1.2,3,17,285.0,-16.0,0.7,-1.71,0.10,-0.07,-0.11,2.78,-8.82,1536,1177,,,3.87,0,,
971880,1789911015380,0,50.5877565,-2.4484391,7.850,283.3,0.14,1.2,3,17,284.6,-16.4,0.7,-0.63,-0.44,-0.31,0.44,2.50,-9.61,1538,1182,,,3.87,0,,
971980,1789911015480,1,50.5877559,-2.4484572,7.763,282.8,0.14,1.3,3,17,285.2,-16.1,0.7,0.57,-0.78,-0.40,0.14,2.59,-9.24,1535,1186,,,3.86,0,,
972080,1789911015580,0,50.5877559,-2.4484572,7.763,282.8,0.14,1.3,3,17,283.9,-16.7,0.8,-1.21,0.61,0.43,-0.55,3.13,-9.07,1531,1185,,,3.89,0,,
972180,1789911015680,1,50.5877612,-2.4484824,7.861,282.3,0.14,1.2,3,17,283.8,-16.1,0.7,1.96,-0.80,0.48,-0.08,2.94,-9.60,1533,1187,,,3.88,0,,
972280,1789911015780,0,50.5877612,-2.4484824,7.861,282.3,0.14,1.2,3,17,283.6,-15.6,0.9,1.14,-0.65,-0.93,0.59,2.09,-9.69,1533,1188,,,3.85,0,,
972380,1789911015880,1,50.5877656,-2.4485004,7.849,282.8,0.15,1.2,3,17,283.9,-15.6,0.9,0.13,-0.14,-0.28,0.29,2.37,-9.22,1531,1190,,,3.87,0,,
972480,1789911015980,0,50.5877656,-2.4485004,7.849,282.8,0.15,1.2,3,17,284.1,-15.6,0.9,0.33,-0.34,0.27,0.34,2.95,-9.36,1533,1191,,,3.87,0,,
972580,1789911016080,1,50.5877675,-2.4485206,7.779,282.9,0.15,1.2,3,17,283.1,-15.3,1.0,0.70,0.26,-0.43,0.07,2.64,-8.74,1534,1191,,,3.86,0,,
972680,1789911016180,0,50.5877675,-2.4485206,7.779,282.9,0.15,1.2,3,17,283.5,-14.4,1.1,3.15,0.24,0.04,0.35,2.18,-9.47,1528,1197,,,3.87,0,,
972780,1789911016280,1,50.5877694,-2.4485481,7.816,282.2,0.15,1.2,3,17,283.6,-14.1,1.2,1.05,0.04,-0.30,0.06,2.12,-9.34,1531,1195,,,3.86,0,,
972880,1789911016380,0,50.5877694,-2.4485481,7.816,282.2,0.15,1.2,3,17,283.3,-14.2,1.4,-0.63,0.28,-0.34,0.55,1.77,-9.69,1532,1194,,,3.89,0,,
972980,1789911016480,1,50.5877752,-2.4485678,7.763,282.5,0.15,1.2,3,17,283.4,-14.3,1.1,-0.17,-0.56,0.25,0.41,2.82,-8.85,1533,1192,,,3.87,0,,
973080,1789911016580,0,50.5877752,-2.4485678,7.763,282.5,0.15,1.2,3,17,283.3,-14.4,1.1,-0.12,0.13,1.35,0.03,3.01,-9.74,1533,1194,,,3.88,0,,
973180,1789911016680,1,50.5877770,-2.4485855,7.812,282.1,0.15,1.3,3,17,283.5,-14.5,1.1,-0.15,-0.11,0.76,0.26,2.81,-9.05,1535,1197,,,3.88,0,,
973280,1789911016780,0,50.5877770,-2.4485855,7.812,282.1,0.15,1.3,3,17,284.5,-15.0,1.0,-1.39,-1.11,1.20,0.14,2.27,-8.94,1535,1196,,,3.87,0,,
973380,1789911016880,1,50.5877799,-2.4486016,7.892,282.5,0.15,1.2,3,17,284.5,-14.6,0.9,1.58,-0.74,1.47,0.41,2.68,-9.21,1537,1195,,,3.88,0,,
973480,1789911016980,0,50.5877799,-2.4486016,7.892,282.5,0.15,1.2,3,17,283.7,-13.8,0.8,2.71,-0.99,0.84,0.66,2.52,-9.36,1538,1194,,,3.88,0,,
973580,1789911017080,1,50.5877825,-2.4486221,7.871,283.2,0.16,1.3,3,17,284.3,-13.5,0.6,1.22,-0.60,1.50,-0.36,1.68,-9.34,1534,1193,,,3.88,0,,
973680,1789911017180,0,50.5877825,-2.4486221,7.871,283.2,0.16,1.3,3,17,284.1,-13.1,0.5,1.22,-0.53,0.79,-0.06,2.48,-9.87,1533,1194,,,3.88,0,,
973780,1789911017280,1,50.5877825,-2.4486477,7.849,282.3,0.16,1.3,3,17,283.9,-13.0,0.4,0.74,-0.51,0.80,0.64,2.61,-9.39,1534,1195,,,3.87,0,,
973880,1789911017380,0,50.5877825,-2.4486477,7.849,282.3,0.16,1.3,3,17,284.1,-13.7,0.6,-1.98,0.49,0.16,-0.73,1.89,-9.82,1535,1194,,,3.87,0,,
973980,1789911017480,1,50.5877883,-2.4486709,7.772,283.4,0.16,1.3,3,17,284.2,-13.4,0.6,0.69,0.17,1.12,0.45,2.58,-9.28,1530,1185,,,3.88,0,,
974080,1789911017580,0,50.5877883,-2.4486709,7.772,283.4,0.16,1.3,3,17,283.8,-13.2,0.7,0.48,0.16,1.36,0.13,2.37,-9.80,1537,1188,,,3.87,0,,
974180,1789911017680,1,50.5877937,-2.4486971,7.772,283.0,0.16,1.3,3,17,284.6,-13.6,0.6,-1.34,-0.22,1.11,-0.32,2.31,-9.58,1535,1186,,,3.87,0,,
974280,1789911017780,0,50.5877937,-2.4486971,7.772,283.0,0.16,1.3,3,17,284.6,-13.3,0.5,0.78,-0.63,0.91,0.17,2.15,-9.60,1538,1177,,,3.86,0,,
974380,1789911017880,1,50.5877960,-2.4487091,7.829,282.8,0.15,1.3,3,17,284.1,-12.8,0.9,1.15,0.67,0.55,0.41,2.53,-10.26,1539,1174,,,3.87,0,,
974480,1789911017980,0,50.5877960,-2.4487091,7.829,282.8,0.15,1.3,3,17,284.4,-12.2,1.0,1.45,0.45,0.57,0.86,2.42,-9.13,1535,1171,,,3.85,0,,
974580,1789911018080,1,50.5878027,-2.4487316,7.789,283.2,0.15,1.3,3,17,284.4,-12.1,1.0,0.49,-0.18,1.22,0.92,1.72,-10.08,1529,1172,,,3.87,0,,
974680,1789911018180,0,50.5878027,-2.4487316,7.789,283.2,0.15,1.3,3,17,284.7,-12.8,0.9,-1.84,-1.07,1.71,0.42,2.41,-9.55,1531,1169,,,3.86,0,,
974780,1789911018280,1,50.5878015,-2.4487512,7.846,283.6,0.15,1.3,3,17,284.6,-12.7,0.9,0.82,-0.19,1.33,0.18,1.48,-9.95,1532,1164,,,3.86,0,,
974880,1789911018380,0,50.5878015,-2.4487512,7.846,283.6,0.15,1.3,3,17,284.4,-12.2,1.1,1.68,-0.15,0.75,0.29,2.08,-9.29,1532,1165,,,3.87,0,,
974980,1789911018480,1,50.5878012,-2.4487733,7.877,283.5,0.14,1.2,3,17,284.8,-12.7,0.8,-1.61,-1.23,1.16,0.21,2.22,-9.53,1529,1166,,,3.86,0,,
975080,1789911018580,0,50.5878012,-2.4487733,7.877,283.5,0.14,1.2,3,17,285.1,-12.6,0.8,0.47,-0.54,0.67,0.22,1.71,-8.86,1532,1161,,,3.87,0,,
975180,1789911018680,1,50.5878099,-2.4487941,7.815,283.4,0.14,1.2,3,17,284.5,-12.7,1.0,-0.11,-0.12,0.83,0.34,2.22,-10.03,1533,1160,,,3.87,0,,
975280,1789911018780,0,50.5878099,-2.4487941,7.815,283.4,0.14,1.2,3,17,284.6,-12.4,1.0,1.10,0.05,0.36,0.09,2.80,-9.19,1530,1157,,,3.87,0,,
975380,1789911018880,1,50.5878147,-2.4488158,7.759,283.5,0.14,1.2,3,17,284.8,-12.5,1.0,-0.08,0.39,0.50,-0.07,1.61,-9.41,1529,1154,,,3.87,0,,
975480,1789911018980,0,50.5878147,-2.4488158,7.759,283.5,0.14,1.2,3,17,285.1,-11.3,1.1,3.53,0.34,0.39,0.32,2.24,-9.76,1532,1155,,,3.88,0,,
975580,1789911019080,1,50.5878180,-2.4488397,7.767,284.2,0.14,1.2,3,17,284.9,-12.0,1.2,-1.73,-0.01,1.35,-0.15,2.04,-9.42,1529,1157,,,3.87,0,,
975680,1789911019180,0,50.5878180,-2.4488397,7.767,284.2,0.14,1.2,3,17,285.0,-12.4,1.3,-0.83,0.06,0.96,0.38,1.73,-9.30,1533,1150,,,3.86,0,,
975780,1789911019280,1,50.5878176,-2.4488636,7.893,284.2,0.14,1.2,3,17,284.5,-12.6,1.2,-0.57,-0.32,0.63,0.43,2.07,-9.61,1535,1152,,,3.88,0,,
975880,1789911019380,0,50.5878176,-2.4488636,7.893,284.2,0.14,1.2,3,17,285.5,-12.5,1.3,0.30,-0.41,0.37,-0.52,2.50,-9.44,1536,1151,,,3.86,0,,
975980,1789911019480,1,50.5878230,-2.4488865,7.849,284.0,0.14,1.2,3,17,285.3,-12.8,1.3,-0.72,0.15,1.03,-0.05,2.26,-9.73,1532,1152,,,3.87,0,,
976080,1789911019580,0,50.5878230,-2.4488865,7.849,284.0,0.14,1.2,3,17,285.3,-13.2,1.2,-1.17,-0.51,0.40,0.01,2.51,-9.30,1536,1152,,,3.87,0,,
976180,1789911019680,1,50.5878245,-2.4489005,7.902,284.2,0.14,1.2,3,17,285.5,-12.8,1.0,0.98,-0.95,0.53,1.09,1.81,-9.78,1531,1149,,,3.87,0,,
976280,1789911019780,0,50.5878245,-2.4489005,7.902,284.2,0.14,1.2,3,17,284.7,-12.7,0.9,0.41,-0.18,0.85,0.27,2.08,-10.00,1531,1147,,,3.87,0,,
976380,1789911019880,1,50.5878353,-2.4489286,7.756,283.9,0.14,1.2,3,17,285.4,-12.3,0.9,1.21,0.03,0.30,0.25,2.11,-10.26,1523,1150,,,3.86,0,,
976480,1789911019980,0,50.5878353,-2.4489286,7.756,283.9,0.14,1.2,3,17,285.6,-12.6,0.9,-0.44,0.01,-0.15,0.31,2.08,-9.12,1532,1146,,,3.89,0,,
