# format=sail-log v1
# logger=synth-log.mjs (synthetic)
# boat=IOM GBR 123 (synthetic)
# class=IOM
# rate_hz=10
# declination_deg=0.3
# imu_mount=x_fwd_y_stbd_z_down
# rudder_center_us=1500
# rudder_deg_per_us=0.09
# sheet_in_us=1100
# sheet_out_us=1900
# tws_source=none
# imu_fusion=rotation_vector
# gnss_rate_hz=5
t_ms,utc_ms,gnss_new,lat,lon,sog,cog,sacc,hacc,fix,sats,yaw,roll,pitch,gx,gy,gz,ax,ay,az,rudder_us,sheet_us,aux1_us,aux2_us,vbat,event,tws,twd
876770,1789910335080,1,51.4016410,-0.3285270,0.987,143.0,0.08,1.5,3,17,142.7,-3.2,-1.1,2.83,0.57,-0.60,-0.13,0.50,-10.06,1501,1777,,,4.98,0,,
876870,1789910335180,0,51.4016410,-0.3285270,0.987,143.0,0.08,1.5,3,17,142.5,-2.8,-1.2,1.36,-0.35,0.41,-0.41,0.40,-10.02,1508,1777,,,5.01,0,,
876970,1789910335280,1,51.4016446,-0.3285217,1.083,143.0,0.08,1.5,3,17,142.2,-1.7,-0.9,3.28,1.36,0.88,-0.52,0.31,-9.45,1512,1778,,,4.99,0,,
877070,1789910335380,0,51.4016446,-0.3285217,1.083,143.0,0.08,1.5,3,17,142.4,-1.8,-0.8,-0.22,-0.04,-0.01,-0.30,0.11,-9.78,1506,1777,,,5.01,0,,
877170,1789910335480,1,51.4016424,-0.3285236,1.104,143.5,0.08,1.6,3,17,142.4,-1.9,-0.8,-0.39,-0.48,-0.31,-0.39,0.34,-9.81,1507,1779,,,5.01,0,,
877270,1789910335580,0,51.4016424,-0.3285236,1.104,143.5,0.08,1.6,3,17,142.6,-1.2,-1.0,1.85,-0.37,-0.34,0.03,-0.16,-9.42,1505,1777,,,4.99,0,,
877370,1789910335680,1,51.4016399,-0.3285177,1.051,140.5,0.08,1.5,3,17,141.4,-0.6,-1.2,1.77,-0.13,-0.21,-0.44,0.25,-10.27,1494,1778,,,4.99,0,,
877470,1789910335780,0,51.4016399,-0.3285177,1.051,140.5,0.08,1.5,3,17,142.2,-0.4,-1.4,1.15,-0.89,-0.14,0.08,0.10,-9.69,1495,1778,,,5.00,0,,
877570,1789910335880,1,51.4016353,-0.3285152,1.030,143.4,0.07,1.5,3,17,141.0,-0.8,-1.5,-1.12,-0.02,0.48,-0.14,0.17,-9.48,1494,1776,,,5.00,0,,
877670,1789910335980,0,51.4016353,-0.3285152,1.030,143.4,0.07,1.5,3,17,141.8,-0.8,-1.6,-0.01,0.01,0.10,-0.51,0.00,-9.74,1494,1778,,,4.99,0,,
877770,1789910336080,1,51.4016365,-0.3285175,1.003,142.5,0.07,1.5,3,17,141.8,-1.2,-1.6,-1.35,-0.02,-0.49,0.00,0.32,-9.87,1494,1778,,,5.01,0,,
877870,1789910336180,0,51.4016365,-0.3285175,1.003,142.5,0.07,1.5,3,17,142.0,-1.3,-1.6,-0.07,0.20,-0.24,-0.11,0.45,-9.63,1495,1774,,,5.00,0,,
877970,1789910336280,1,51.4016282,-0.3285117,1.076,138.1,0.08,1.5,3,17,141.2,-2.0,-1.2,-2.63,1.41,-0.12,-0.07,0.61,-10.34,1501,1780,,,4.98,0,,
878070,1789910336380,0,51.4016282,-0.3285117,1.076,138.1,0.08,1.5,3,17,142.3,-1.7,-1.1,1.16,0.21,0.66,-0.10,0.23,-9.78,1502,1779,,,5.01,0,,
878170,1789910336480,1,51.4016305,-0.3285051,1.123,148.2,0.08,1.6,3,17,142.1,-2.6,-1.0,-2.81,0.91,1.26,-0.21,0.29,-9.80,1494,1776,,,5.00,0,,
878270,1789910336580,0,51.4016305,-0.3285051,1.123,148.2,0.08,1.6,3,17,141.9,-3.1,-0.9,-1.83,0.29,2.21,-0.03,0.70,-9.95,1499,1781,,,4.99,0,,
878370,1789910336680,1,51.4016260,-0.3285067,1.099,144.1,0.08,1.6,3,17,141.8,-3.8,-0.8,-1.61,0.62,1.26,-0.32,0.90,-10.02,1511,1780,,,4.99,0,,
878470,1789910336780,0,51.4016260,-0.3285067,1.099,144.1,0.08,1.6,3,17,142.5,-4.0,-0.9,-0.25,-0.06,1.59,-0.24,0.86,-9.55,1519,1779,,,4.99,0,,
878570,1789910336880,1,51.4016309,-0.3285140,1.031,146.6,0.08,1.6,3,17,143.1,-4.5,-1.2,-1.66,-0.70,1.90,-0.10,1.00,-9.78,1522,1780,,,5.01,0,,
878670,1789910336980,0,51.4016309,-0.3285140,1.031,146.6,0.08,1.6,3,17,142.7,-5.1,-1.3,-1.75,-0.07,1.10,-0.03,0.44,-9.76,1523,1778,,,5.00,0,,
878770,1789910337080,1,51.4016253,-0.3285062,1.061,145.0,0.07,1.6,3,17,142.1,-5.9,-1.6,-2.64,-0.89,1.58,-0.26,1.13,-10.20,1521,1782,,,4.99,0,,
878870,1789910337180,0,51.4016253,-0.3285062,1.061,145.0,0.07,1.6,3,17,142.8,-5.6,-1.8,0.95,0.00,1.57,-0.59,1.25,-9.73,1520,1785,,,5.00,0,,
878970,1789910337280,1,51.4016268,-0.3285124,1.110,149.4,0.08,1.6,3,17,142.8,-5.3,-1.9,-0.21,-0.80,1.18,-0.54,0.93,-9.81,1521,1777,,,4.97,0,,
879070,1789910337380,0,51.4016268,-0.3285124,1.110,149.4,0.08,1.6,3,17,142.9,-5.4,-2.0,-0.44,0.19,0.63,-0.80,1.16,-9.74,1517,1778,,,5.00,0,,
879170,1789910337480,1,51.4016238,-0.3285087,1.105,140.4,0.07,1.6,3,17,143.1,-5.5,-2.0,-0.66,0.09,1.70,-0.30,1.17,-9.60,1517,1780,,,4.99,0,,
879270,1789910337580,0,51.4016238,-0.3285087,1.105,140.4,0.07,1.6,3,17,143.0,-4.3,-2.1,3.74,-0.35,1.64,-0.28,0.77,-9.83,1517,1778,,,4.98,0,,
879370,1789910337680,1,51.4016146,-0.3285022,1.047,145.1,0.07,1.6,3,17,143.6,-4.2,-1.7,0.83,1.86,1.43,-0.79,0.97,-9.79,1516,1783,,,4.97,0,,
879470,1789910337780,0,51.4016146,-0.3285022,1.047,145.1,0.07,1.6,3,17,143.4,-4.2,-1.5,-0.25,0.97,1.35,0.08,0.68,-9.90,1516,1777,,,4.99,0,,
879570,1789910337880,1,51.4016143,-0.3285133,1.092,145.3,0.07,1.6,3,17,143.4,-3.9,-1.4,0.75,0.27,2.17,-0.66,1.00,-9.74,1517,1781,,,4.98,0,,
879670,1789910337980,0,51.4016143,-0.3285133,1.092,145.3,0.07,1.6,3,17,143.9,-2.9,-1.2,2.34,0.22,2.22,-0.51,0.69,-10.22,1517,1780,,,4.99,0,,
879770,1789910338080,1,51.4016146,-0.3285048,1.039,137.4,0.07,1.6,3,17,143.6,-3.1,-0.8,-0.69,1.47,0.88,-0.27,0.65,-9.80,1517,1783,,,4.97,0,,
879870,1789910338180,0,51.4016146,-0.3285048,1.039,137.4,0.07,1.6,3,17,144.0,-2.4,-0.8,2.00,-0.27,0.36,0.25,0.50,-9.81,1514,1778,,,4.99,0,,
879970,1789910338280,1,51.4016121,-0.3285018,0.973,142.7,0.07,1.5,3,17,143.7,-1.4,-0.9,2.78,0.28,0.69,0.03,0.36,-9.57,1508,1778,,,5.00,0,,
880070,1789910338380,0,51.4016121,-0.3285018,0.973,142.7,0.07,1.5,3,17,143.8,-1.4,-0.9,0.14,-0.10,0.55,-0.29,0.29,-10.22,1510,1782,,,4.99,0,,
880170,1789910338480,1,51.4016084,-0.3284945,1.029,144.1,0.07,1.5,3,17,143.1,-1.2,-1.1,0.89,-0.81,0.90,-0.40,0.28,-9.81,1505,1777,,,5.00,0,,
880270,1789910338580,0,51.4016084,-0.3284945,1.029,144.1,0.07,1.5,3,17,143.4,-1.0,-1.2,0.34,-0.51,0.48,-0.24,0.32,-9.96,1501,1780,,,4.98,0,,
880370,1789910338680,1,51.4016133,-0.3284948,1.196,145.2,0.07,1.5,3,17,143.9,-0.8,-1.6,-0.04,-1.23,1.26,-0.14,0.13,-9.65,1503,1781,,,4.99,0,,
880470,1789910338780,0,51.4016133,-0.3284948,1.196,145.2,0.07,1.5,3,17,144.1,-0.3,-1.5,1.71,0.28,1.09,0.22,-0.04,-9.48,1507,1778,,,5.00,0,,
880570,1789910338880,1,51.4016059,-0.3284978,0.954,146.5,0.07,1.4,3,17,144.0,-0.4,-1.6,-0.63,0.25,1.04,-0.09,0.10,-10.07,1514,1783,,,4.99,0,,
880670,1789910338980,0,51.4016059,-0.3284978,0.954,146.5,0.07,1.4,3,17,144.2,-0.4,-1.8,-0.22,-0.82,1.42,-0.16,0.10,-9.67,1513,1777,,,5.00,0,,
880770,1789910339080,1,51.4016070,-0.3284882,1.160,148.9,0.07,1.5,3,17,144.1,-0.6,-1.5,-0.58,1.07,0.55,-0.23,0.22,-9.98,1509,1782,,,4.98,0,,
880870,1789910339180,0,51.4016070,-0.3284882,1.160,148.9,0.07,1.5,3,17,144.4,-0.4,-1.4,0.68,0.32,1.89,-0.33,0.11,-9.72,1508,1780,,,5.01,0,,
880970,1789910339280,1,51.4016022,-0.3284892,1.078,145.8,0.07,1.5,3,17,145.2,-0.9,-1.3,-1.53,0.84,0.78,-0.18,0.35,-9.93,1508,1781,,,5.00,0,,
881070,1789910339380,0,51.4016022,-0.3284892,1.078,145.8,0.07,1.5,3,17,144.7,-1.1,-1.1,-0.53,0.26,1.56,-0.45,-0.04,-9.68,1513,1778,,,4.99,0,,
881170,1789910339480,1,51.4016038,-0.3284884,1.108,146.8,0.06,1.5,3,17,144.4,-1.8,-0.9,-2.16,0.57,0.57,-0.88,0.60,-9.77,1508,1779,,,4.98,0,,
881270,1789910339580,0,51.4016038,-0.3284884,1.108,146.8,0.06,1.5,3,17,143.9,-3.3,-0.6,-4.88,0.64,0.90,0.05,0.35,-9.87,1502,1780,,,4.99,0,,
881370,1789910339680,1,51.4016012,-0.3284860,1.042,146.5,0.07,1.4,3,17,144.7,-3.4,-0.9,-0.28,-0.61,0.83,-0.14,0.85,-9.77,1504,1777,,,5.01,0,,
881470,1789910339780,0,51.4016012,-0.3284860,1.042,146.5,0.07,1.4,3,17,144.3,-3.6,-1.1,-0.77,-0.38,0.20,-0.49,0.58,-9.78,1499,1781,,,4.98,0,,
881570,1789910339880,1,51.4015947,-0.3284820,1.035,146.6,0.07,1.4,3,17,144.3,-3.5,-1.4,0.06,-0.38,-0.18,0.07,0.30,-9.71,1498,1781,,,4.97,0,,
881670,1789910339980,0,51.4015947,-0.3284820,1.035,146.6,0.07,1.4,3,17,144.9,-4.6,-1.3,-3.39,0.25,-0.57,-0.49,0.99,-9.33,1494,1782,,,5.00,0,,
881770,1789910340080,1,51.4015988,-0.3284858,1.087,147.8,0.07,1.4,3,17,145.0,-4.8,-1.4,-0.75,-0.44,-0.67,-0.33,0.58,-9.78,1492,1780,,,5.00,0,,
881870,1789910340180,0,51.4015988,-0.3284858,1.087,147.8,0.07,1.4,3,17,144.6,-4.8,-1.9,-0.04,-1.20,0.20,-0.42,0.66,-9.48,1495,1775,,,5.00,0,,
881970,1789910340280,1,51.4016006,-0.3284740,0.976,148.2,0.07,1.4,3,17,144.1,-4.7,-1.9,0.33,0.25,0.25,-0.13,0.82,-10.03,1494,1779,,,4.98,0,,
882070,1789910340380,0,51.4016006,-0.3284740,0.976,148.2,0.07,1.4,3,17,144.5,-4.5,-1.9,0.41,-0.13,-0.85,-0.27,0.78,-9.87,1494,1785,,,4.99,0,,
882170,1789910340480,1,51.4015947,-0.3284753,1.073,147.5,0.07,1.4,3,17,144.3,-4.2,-1.8,0.97,0.71,0.27,-0.26,0.70,-9.88,1497,1780,,,4.99,0,,
882270,1789910340580,0,51.4015947,-0.3284753,1.073,147.5,0.07,1.4,3,17,144.6,-4.1,-1.5,0.30,1.38,0.94,-0.22,0.55,-9.72,1496,1783,,,5.00,0,,
882370,1789910340680,1,51.4015898,-0.3284813,1.056,144.1,0.07,1.4,3,17,144.7,-4.3,-1.5,-0.74,-0.14,-0.07,0.09,0.75,-9.85,1499,1779,,,4.99,0,,
882470,1789910340780,0,51.4015898,-0.3284813,1.056,144.1,0.07,1.4,3,17,144.0,-2.6,-1.3,5.16,0.82,-0.78,-0.41,0.42,-9.92,1495,1778,,,5.00,0,,
882570,1789910340880,1,51.4015862,-0.3284779,1.095,146.1,0.07,1.4,3,17,144.9,-2.2,-1.3,1.24,0.17,0.14,-0.14,0.34,-9.95,1490,1781,,,4.99,0,,
882670,1789910340980,0,51.4015862,-0.3284779,1.095,146.1,0.07,1.4,3,17,143.7,-1.2,-1.2,2.99,0.48,-0.40,-0.37,0.26,-9.30,1494,1776,,,4.99,0,,
882770,1789910341080,1,51.4015871,-0.3284704,1.052,147.4,0.07,1.4,3,17,145.2,-1.5,-1.4,-0.61,-0.48,-0.74,-0.45,0.24,-10.11,1497,1778,,,4.99,0,,
882870,1789910341180,0,51.4015871,-0.3284704,1.052,147.4,0.07,1.4,3,17,144.4,-1.7,-1.7,-1.32,-0.96,-1.03,-0.26,0.48,-9.76,1491,1783,,,4.99,0,,
882970,1789910341280,1,51.4015862,-0.3284767,1.081,148.3,0.07,1.4,3,17,143.3,-1.7,-2.1,0.17,-1.01,-0.36,-0.15,0.14,-9.65,1493,1778,,,4.99,0,,
883070,1789910341380,0,51.4015862,-0.3284767,1.081,148.3,0.07,1.4,3,17,143.7,-1.6,-2.1,-0.06,-0.19,0.04,-0.33,-0.12,-9.65,1500,1779,,,4.99,0,,
883170,1789910341480,1,51.4015845,-0.3284768,1.103,147.6,0.06,1.5,3,17,143.8,-1.8,-2.2,-0.25,-0.36,0.70,-0.38,0.15,-9.31,1505,1777,,,5.00,0,,
883270,1789910341580,0,51.4015845,-0.3284768,1.103,147.6,0.06,1.5,3,17,144.9,-2.8,-2.1,-3.30,0.85,0.66,-0.46,0.35,-9.78,1510,1780,,,4.98,0,,
883370,1789910341680,1,51.4015784,-0.3284663,1.015,151.7,0.07,1.4,3,17,144.2,-2.5,-2.1,0.70,0.10,0.28,-0.15,0.48,-9.69,1510,1779,,,5.00,0,,
883470,1789910341780,0,51.4015784,-0.3284663,1.015,151.7,0.07,1.4,3,17,143.8,-2.9,-2.2,-1.82,-0.68,0.04,-0.24,0.47,-9.81,1512,1781,,,5.00,0,,
883570,1789910341880,1,51.4015826,-0.3284632,1.070,147.4,0.07,1.4,3,17,144.2,-3.0,-2.2,-0.43,0.58,0.46,-0.25,0.67,-9.91,1513,1782,,,4.99,0,,
883670,1789910341980,0,51.4015826,-0.3284632,1.070,147.4,0.07,1.4,3,17,143.6,-3.0,-2.1,0.13,0.78,0.47,-0.77,0.40,-9.87,1512,1782,,,4.99,0,,
883770,1789910342080,1,51.4015789,-0.3284693,1.140,144.3,0.06,1.4,3,17,144.5,-4.3,-1.8,-4.13,0.83,0.56,-0.33,0.81,-10.02,1506,1780,,,4.98,0,,
883870,1789910342180,0,51.4015789,-0.3284693,1.140,144.3,0.06,1.4,3,17,144.6,-4.6,-1.4,-0.97,1.28,0.44,-0.68,0.56,-9.81,1511,1781,,,5.00,0,,
883970,1789910342280,1,51.4015741,-0.3284689,1.044,142.1,0.06,1.4,3,17,144.4,-5.1,-1.0,-1.27,1.57,0.81,-0.41,0.98,-9.63,1513,1781,,,4.99,0,,
884070,1789910342380,0,51.4015741,-0.3284689,1.044,142.1,0.06,1.4,3,17,144.5,-4.4,-1.2,1.92,-0.36,1.01,-0.13,0.99,-10.00,1509,1779,,,4.98,0,,
884170,1789910342480,1,51.4015736,-0.3284630,1.124,145.7,0.06,1.4,3,17,144.7,-4.6,-1.0,-1.08,0.68,0.80,-0.09,0.01,-9.73,1507,1781,,,4.99,0,,
884270,1789910342580,0,51.4015736,-0.3284630,1.124,145.7,0.06,1.4,3,17,144.2,-5.0,-1.2,-1.09,-0.08,0.77,-0.08,0.91,-9.59,1502,1781,,,4.99,0,,
884370,1789910342680,1,51.4015716,-0.3284660,1.118,147.5,0.06,1.4,3,17,145.2,-5.1,-1.4,-0.49,-0.26,0.74,-0.07,0.84,-9.74,1503,1782,,,4.98,0,,
884470,1789910342780,0,51.4015716,-0.3284660,1.118,147.5,0.06,1.4,3,17,144.6,-5.4,-1.3,-1.11,0.76,0.84,0.02,0.71,-10.17,1506,1778,,,4.98,0,,
884570,1789910342880,1,51.4015774,-0.3284615,1.079,144.3,0.07,1.5,3,17,143.7,-5.5,-1.5,-0.74,-0.74,-0.21,-0.20,1.01,-10.08,1497,1783,,,5.01,0,,
884670,1789910342980,0,51.4015774,-0.3284615,1.079,144.3,0.07,1.5,3,17,143.7,-5.3,-1.4,1.21,0.25,0.48,-0.40,0.75,-9.75,1497,1779,,,4.99,0,,
884770,1789910343080,1,51.4015731,-0.3284558,0.984,146.9,0.07,1.5,3,17,144.3,-5.1,-1.6,0.72,-0.56,-0.07,-0.03,0.82,-9.66,1493,1777,,,4.98,0,,
884870,1789910343180,0,51.4015731,-0.3284558,0.984,146.9,0.07,1.5,3,17,144.0,-5.1,-1.7,0.39,0.02,-0.04,-0.32,0.96,-9.81,1492,1778,,,4.99,0,,
884970,1789910343280,1,51.4015674,-0.3284580,1.011,151.8,0.07,1.6,3,17,144.6,-4.9,-1.6,0.14,0.25,0.67,-0.32,0.80,-9.88,1491,1780,,,4.98,0,,
885070,1789910343380,0,51.4015674,-0.3284580,1.011,151.8,0.07,1.6,3,17,144.2,-5.0,-1.4,0.01,1.14,0.97,-0.10,0.84,-9.68,1492,1776,,,4.98,0,,
885170,1789910343480,1,51.4015687,-0.3284627,1.006,144.4,0.07,1.6,3,17,144.6,-4.2,-1.2,2.39,0.46,0.09,-0.13,0.58,-9.78,1491,1780,,,4.99,0,,
885270,1789910343580,0,51.4015687,-0.3284627,1.006,144.4,0.07,1.6,3,17,143.8,-3.4,-0.9,2.26,1.22,-0.68,0.08,0.11,-9.45,1487,1777,,,4.99,0,,
885370,1789910343680,1,51.4015651,-0.3284581,1.161,149.4,0.07,1.5,3,17,144.1,-3.8,-0.8,-1.52,0.22,0.34,-0.23,0.43,-9.80,1486,1779,,,4.98,0,,
885470,1789910343780,0,51.4015651,-0.3284581,1.161,149.4,0.07,1.5,3,17,144.9,-2.7,-0.6,2.47,0.71,0.82,0.21,0.54,-9.74,1485,1775,,,4.98,0,,
885570,1789910343880,1,51.4015689,-0.3284552,1.065,147.1,0.08,1.6,3,17,143.9,-2.3,-0.6,1.35,0.28,0.37,-0.38,0.18,-9.56,1492,1779,,,5.01,0,,
885670,1789910343980,0,51.4015689,-0.3284552,1.065,147.1,0.08,1.6,3,17,144.1,-1.6,-0.3,2.38,1.10,0.36,-0.29,0.26,-10.27,1489,1777,,,4.96,0,,
885770,1789910344080,1,51.4015647,-0.3284529,1.129,145.5,0.08,1.6,3,17,144.4,-0.7,-0.6,2.35,-0.29,0.62,0.00,0.32,-9.83,1495,1777,,,5.00,0,,
885870,1789910344180,0,51.4015647,-0.3284529,1.129,145.5,0.08,1.6,3,17,145.2,-0.5,-0.8,0.37,-0.37,0.02,-0.28,0.21,-9.68,1486,1783,,,4.99,0,,
885970,1789910344280,1,51.4015662,-0.3284572,1.070,139.1,0.08,1.6,3,17,144.5,-0.5,-1.0,-0.62,-1.01,-0.39,-0.09,0.12,-9.49,1491,1780,,,5.01,0,,
886070,1789910344380,0,51.4015662,-0.3284572,1.070,139.1,0.08,1.6,3,17,144.7,0.0,-1.4,1.61,-0.97,0.30,-0.20,-0.08,-9.79,1484,1784,,,4.99,0,,
886170,1789910344480,1,51.4015657,-0.3284471,1.080,144.4,0.08,1.6,3,17,144.0,1.2,-1.6,3.41,-0.58,-0.10,0.08,-0.53,-9.65,1484,1777,,,4.97,0,,
886270,1789910344580,0,51.4015657,-0.3284471,1.080,144.4,0.08,1.6,3,17,143.8,1.6,-1.8,1.12,-0.60,-0.76,0.04,-0.50,-9.57,1488,1780,,,5.00,0,,
886370,1789910344680,1,51.4015659,-0.3284558,1.089,141.1,0.07,1.6,3,17,144.9,1.2,-1.9,-0.89,-1.03,-0.44,-0.14,-0.20,-9.92,1474,1780,,,4.98,0,,
886470,1789910344780,0,51.4015659,-0.3284558,1.089,141.1,0.07,1.6,3,17,144.4,0.3,-2.0,-2.73,-0.41,-0.66,-0.23,0.04,-9.40,1472,1782,,,5.00,0,,
886570,1789910344880,1,51.4015646,-0.3284500,1.062,145.4,0.07,1.6,3,17,143.9,-0.6,-1.9,-3.15,0.25,-0.70,0.06,-0.12,-9.80,1478,1781,,,4.98,0,,
886670,1789910344980,0,51.4015646,-0.3284500,1.062,145.4,0.07,1.6,3,17,143.3,-0.5,-1.8,-0.16,0.35,-0.65,-0.17,0.04,-9.63,1476,1782,,,5.00,0,,
886770,1789910345080,1,51.4015600,-0.3284459,1.051,145.5,0.07,1.6,3,17,143.7,-0.8,-1.6,-0.89,1.02,-0.19,-0.57,-0.09,-10.00,1479,1780,,,5.00,0,,
886870,1789910345180,0,51.4015600,-0.3284459,1.051,145.5,0.07,1.6,3,17,143.8,-1.8,-1.5,-3.20,0.16,-0.73,0.15,0.39,-9.66,1486,1781,,,5.01,0,,
886970,1789910345280,1,51.4015591,-0.3284474,1.068,149.1,0.07,1.6,3,17,143.1,-2.8,-1.1,-3.15,0.95,-0.18,-0.55,0.31,-10.00,1479,1777,,,4.97,0,,
887070,1789910345380,0,51.4015591,-0.3284474,1.068,149.1,0.07,1.6,3,17,143.5,-2.6,-1.2,0.53,-0.79,-0.79,-0.24,0.55,-9.95,1482,1781,,,4.99,0,,
887170,1789910345480,1,51.4015580,-0.3284432,1.019,146.8,0.07,1.6,3,17,143.4,-3.0,-1.3,-0.94,-0.08,-0.25,-0.46,0.78,-9.91,1483,1781,,,5.00,0,,
887270,1789910345580,0,51.4015580,-0.3284432,1.019,146.8,0.07,1.6,3,17,143.5,-3.4,-1.3,-1.66,0.30,-0.41,-0.17,0.69,-9.51,1485,1784,,,4.99,0,,
887370,1789910345680,1,51.4015511,-0.3284411,1.097,147.0,0.07,1.6,3,17,142.6,-4.3,-1.6,-2.72,-0.59,-1.29,-0.18,0.52,-9.86,1479,1779,,,5.00,0,,
887470,1789910345780,0,51.4015511,-0.3284411,1.097,147.0,0.07,1.6,3,17,143.4,-4.7,-1.7,-1.26,-0.03,-0.71,-0.25,1.07,-9.65,1479,1777,,,4.99,0,,
887570,1789910345880,1,51.4015526,-0.3284414,1.075,147.5,0.07,1.6,3,17,143.0,-4.0,-1.8,1.88,-0.19,-0.17,-0.54,0.76,-9.61,1485,1778,,,4.99,0,,
887670,1789910345980,0,51.4015526,-0.3284414,1.075,147.5,0.07,1.6,3,17,142.8,-3.8,-1.9,0.64,-0.37,-0.40,0.19,0.81,-9.77,1484,1780,,,5.00,0,,
887770,1789910346080,1,51.4015517,-0.3284392,1.079,147.1,0.08,1.6,3,17,143.2,-4.4,-1.7,-2.04,0.65,0.23,-0.42,0.58,-9.61,1486,1781,,,5.01,0,,
887870,1789910346180,0,51.4015517,-0.3284392,1.079,147.1,0.08,1.6,3,17,143.1,-4.1,-1.4,0.82,0.94,0.03,0.11,0.90,-9.95,1494,1780,,,4.99,0,,
887970,1789910346280,1,51.4015468,-0.3284339,1.071,138.7,0.07,1.6,3,17,142.8,-3.6,-1.0,1.07,1.63,0.23,-0.04,0.54,-10.11,1494,1781,,,4.99,0,,
888070,1789910346380,0,51.4015468,-0.3284339,1.071,138.7,0.07,1.6,3,17,142.6,-3.5,-0.9,-0.50,0.63,0.44,0.23,0.47,-9.67,1491,1782,,,4.97,0,,
888170,1789910346480,1,51.4015459,-0.3284330,1.077,143.4,0.07,1.6,3,17,143.4,-2.3,-0.5,4.00,1.17,-0.06,0.32,0.32,-9.48,1492,1778,,,5.00,0,,
888270,1789910346580,0,51.4015459,-0.3284330,1.077,143.4,0.07,1.6,3,17,142.1,-1.5,-0.2,1.94,0.87,0.46,-0.03,0.02,-9.92,1495,1783,,,4.98,0,,
888370,1789910346680,1,51.4015441,-0.3284254,1.025,142.4,0.07,1.6,3,17,142.9,-1.9,-0.4,-0.99,-0.29,0.73,0.08,0.50,-9.65,1501,1783,,,4.99,0,,
888470,1789910346780,0,51.4015441,-0.3284254,1.025,142.4,0.07,1.6,3,17,142.5,-1.2,-0.5,2.00,0.30,-0.77,-0.46,0.34,-9.56,1500,1779,,,4.97,0,,
888570,1789910346880,1,51.4015474,-0.3284321,1.041,147.7,0.08,1.6,3,17,142.4,-1.1,-0.8,0.59,-0.39,-0.67,-0.02,0.24,-9.94,1501,1782,,,4.99,0,,
888670,1789910346980,0,51.4015474,-0.3284321,1.041,147.7,0.08,1.6,3,17,142.4,-0.1,-1.3,2.91,-0.84,0.33,-0.36,-0.04,-9.75,1500,1783,,,5.00,0,,
888770,1789910347080,1,51.4015431,-0.3284309,1.054,142.6,0.07,1.6,3,17,142.4,0.0,-1.5,0.48,-0.59,-0.58,-0.58,0.11,-9.83,1506,1783,,,5.00,0,,
888870,1789910347180,0,51.4015431,-0.3284309,1.054,142.6,0.07,1.6,3,17,142.6,0.2,-1.8,0.39,-1.16,-0.44,-0.27,-0.08,-9.95,1503,1778,,,5.00,0,,
888970,1789910347280,1,51.4015372,-0.3284305,1.085,139.3,0.07,1.6,3,17,142.5,0.0,-1.9,-0.08,0.22,-0.18,-0.68,0.06,-9.71,1504,1777,,,5.00,0,,
889070,1789910347380,0,51.4015372,-0.3284305,1.085,139.3,0.07,1.6,3,17,141.8,-0.6,-2.1,-1.39,-0.78,0.50,-0.39,0.26,-9.61,1505,1778,,,5.02,0,,
889170,1789910347480,1,51.4015387,-0.3284231,1.089,143.4,0.07,1.5,3,17,142.6,-0.2,-2.1,0.90,-0.41,0.10,-0.57,0.08,-9.73,1506,1777,,,4.96,0,,
889270,1789910347580,0,51.4015387,-0.3284231,1.089,143.4,0.07,1.5,3,17,142.0,-0.8,-2.1,-1.50,0.04,0.04,-0.36,-0.06,-9.60,1508,1780,,,4.98,0,,
889370,1789910347680,1,51.4015369,-0.3284134,1.072,141.0,0.07,1.5,3,17,141.9,-1.0,-1.8,-1.39,1.17,-0.36,-0.20,0.18,-9.93,1502,1781,,,4.97,0,,
889470,1789910347780,0,51.4015369,-0.3284134,1.072,141.0,0.07,1.5,3,17,142.9,-1.1,-1.6,-0.49,0.80,0.35,-0.24,0.43,-9.96,1507,1782,,,5.02,0,,
889570,1789910347880,1,51.4015335,-0.3284179,1.077,143.5,0.07,1.5,3,17,142.1,-1.3,-1.4,-0.77,0.54,0.14,-0.16,0.68,-9.88,1506,1780,,,4.97,0,,
889670,1789910347980,0,51.4015335,-0.3284179,1.077,143.5,0.07,1.5,3,17,142.3,-1.9,-1.5,-1.68,0.42,0.63,-0.15,0.50,-9.39,1502,1782,,,4.99,0,,
889770,1789910348080,1,51.4015346,-0.3284094,1.040,139.3,0.07,1.5,3,17,142.8,-2.5,-1.6,-1.54,-0.09,0.22,-0.08,0.29,-9.62,1502,1779,,,4.99,0,,
889870,1789910348180,0,51.4015346,-0.3284094,1.040,139.3,0.07,1.5,3,17,141.7,-3.7,-1.6,-3.44,0.05,0.85,-0.48,0.46,-9.86,1502,1783,,,5.00,0,,
889970,1789910348280,1,51.4015333,-0.3284124,1.125,140.0,0.07,1.5,3,17,142.4,-4.3,-1.5,-1.73,0.30,-0.22,-0.12,0.76,-9.81,1501,1781,,,5.00,0,,
890070,1789910348380,0,51.4015333,-0.3284124,1.125,140.0,0.07,1.5,3,17,142.2,-5.5,-1.8,-4.26,-0.71,0.97,-0.44,0.65,-9.86,1503,1780,,,5.00,0,,
890170,1789910348480,1,51.4015300,-0.3284120,1.051,143.1,0.07,1.5,3,17,141.7,-5.3,-1.8,0.83,0.05,1.24,-0.30,0.51,-9.90,1507,1782,,,5.00,0,,
